DateTime,co2_concentration,air_temperature,relative_humidity,apt_no,room_no,kitchen,livingroom,bedroom,office,kitchen_livingroom,room_type,floor_area,Hour of the day,Day number of the week,window_opening_gt,occupancy_ground_truth
30-01-23 22:10,642.03,20.42025,36.787304,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:15,637.0806,20.40035,36.759557,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:20,,,,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:25,628.8316,20.42025,36.713312,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:30,630.4814,20.40035,36.676316,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:35,646.1545,20.4103,36.676316,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:40,624.7071,20.38045,36.676316,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:45,653.5786,20.38045,36.63932,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:50,639.5553,20.3904,36.676316,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 22:55,658.528,20.38045,36.620822,1,1,0,0,1,0,0,1,16,22,1,0,0
30-01-23 23:00,630.4814,20.3705,36.63932,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:05,610.6838,20.3904,36.602324,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:10,610.6838,20.38045,36.620822,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:15,634.6059,20.3705,36.630071,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:20,,,,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:25,661.8276,20.38045,36.583826,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:30,635.4308,20.36055,36.722561,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:35,637.0806,20.36055,36.667067,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:40,656.8782,20.36055,36.667067,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:45,612.3336,20.3506,36.630071,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:50,617.283,20.36055,36.648569,1,1,0,0,1,0,0,1,16,23,1,0,0
30-01-23 23:55,626.3569,20.3506,36.630071,1,1,0,0,1,0,0,1,16,23,1,0,0
31-01-23 00:00,654.4035,20.34065,36.630071,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:05,664.3023,20.34065,36.602324,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:10,614.8083,20.3307,36.565328,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:15,635.4308,20.3108,36.620822,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:20,,,,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:25,742.6678,20.38045,37.693706,1,1,0,0,1,0,0,1,16,0,2,0,0
31-01-23 00:30,808.6598,20.49985,38.239397,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 00:35,821.0333,20.49985,38.350385,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 00:40,811.1345,20.5894,38.470622,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 00:45,837.5313,20.61925,38.646353,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 00:50,849.0799,20.669,38.58161,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 00:55,837.5313,20.6889,38.544614,1,1,0,0,1,0,0,1,16,0,2,0,1
31-01-23 01:00,846.6052,20.71875,38.563112,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:05,823.508,20.71875,38.479871,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:10,798.761,20.7287,38.507618,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:15,839.1811,20.73865,38.424377,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:20,,,,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:25,826.8076,20.7685,38.48912,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:30,847.4301,20.77845,38.479871,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:35,839.1811,20.75855,38.479871,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:40,825.9827,20.7685,38.48912,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:45,854.0293,20.7486,38.461373,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:50,816.0839,20.7685,38.424377,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 01:55,830.1072,20.7685,38.424377,1,1,0,0,1,0,0,1,16,1,2,0,1
31-01-23 02:00,799.5859,20.7685,38.433626,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:05,834.2317,20.75855,38.461373,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:10,792.9867,20.7685,38.424377,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:15,801.2357,20.77845,38.350385,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:20,,,,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:25,820.2084,20.79835,38.359634,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:30,821.0333,20.7884,38.405879,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:35,774.014,20.8083,38.39663,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:40,807.8349,20.8083,38.415128,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:45,797.1112,20.8083,38.479871,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:50,770.7144,20.81825,38.433626,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 02:55,762.4654,20.81825,38.452124,1,1,0,0,1,0,0,1,16,2,2,0,1
31-01-23 03:00,793.8116,20.8083,38.452124,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:05,769.8895,20.81825,38.461373,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:10,797.9361,20.81825,38.470622,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:15,808.6598,20.83815,38.507618,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:20,,,,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:25,796.2863,20.868,38.526116,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:30,790.512,20.868,38.637104,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:35,799.5859,20.87795,38.637104,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:40,800.4108,20.89785,38.618606,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:45,825.9827,20.8879,38.637104,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:50,809.4847,20.868,38.683349,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 03:55,814.4341,20.87795,38.849831,1,1,0,0,1,0,0,1,16,3,2,0,1
31-01-23 04:00,797.1112,20.8879,38.757341,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:05,764.9401,20.8879,38.683349,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:10,767.4148,20.8879,38.711096,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:15,781.4381,20.9078,38.701847,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:20,,,,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:25,797.1112,20.93765,38.729594,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:30,784.7377,20.9277,38.748092,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:35,780.6132,20.9277,38.720345,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:40,777.3136,20.9277,38.701847,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:45,754.2164,20.9277,38.664851,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:50,774.014,20.95755,38.748092,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 04:55,737.7184,20.91775,38.683349,1,1,0,0,1,0,0,1,16,4,2,0,1
31-01-23 05:00,783.9128,20.9675,38.6741,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:05,759.9907,20.9874,38.720345,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:10,755.8662,20.97745,38.738843,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:15,764.9401,20.9874,38.720345,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:20,,,,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:25,745.1425,21.01725,38.748092,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:30,746.7923,21.0272,38.748092,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:35,785.5626,21.0272,38.729594,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:40,780.6132,21.0073,38.738843,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:45,766.5899,21.01725,38.775839,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:50,773.1891,21.01725,38.748092,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 05:55,802.8855,21.0272,38.748092,1,1,0,0,1,0,0,1,16,5,2,0,1
31-01-23 06:00,788.8622,20.99735,38.803586,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:05,765.765,21.0073,38.831333,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:10,761.6405,21.01725,38.822084,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:15,757.516,21.01725,38.840582,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:20,,,,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:25,788.0373,21.05705,38.886827,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:30,763.2903,21.05705,38.877578,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:35,788.0373,21.0869,38.849831,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:40,775.6638,21.067,38.896076,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:45,807.8349,21.03715,39.155048,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:50,778.9634,20.95755,39.219791,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 06:55,779.7883,20.91775,39.13655,1,1,0,0,1,0,0,1,16,6,2,0,1
31-01-23 07:00,773.1891,20.868,38.988566,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:05,774.8389,20.81825,38.896076,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:10,726.9947,20.7884,38.785088,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:15,724.52,20.75855,38.6741,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:20,,,,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:25,727.8196,20.7884,38.627855,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:30,703.8975,20.77845,38.711096,1,1,0,0,1,0,0,1,16,7,2,1,0
31-01-23 07:35,722.8702,20.7884,38.822084,1,1,0,0,1,0,0,1,16,7,2,0,0
31-01-23 07:40,719.5706,20.77845,38.942321,1,1,0,0,1,0,0,1,16,7,2,0,0
31-01-23 07:45,739.3682,20.8083,39.062558,1,1,0,0,1,0,0,1,16,7,2,0,0
31-01-23 07:50,722.0453,20.81825,39.173546,1,1,0,0,1,0,0,1,16,7,2,0,0
31-01-23 07:55,752.5666,20.8282,39.238289,1,1,0,0,1,0,0,1,16,7,2,0,0
31-01-23 08:00,730.2943,20.8481,39.293783,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:05,736.8935,20.8282,39.358526,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:10,752.5666,20.8481,39.404771,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:15,767.4148,20.868,39.460265,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:20,,,,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:25,755.8662,20.9078,39.599,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:30,773.1891,20.89785,39.645245,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:35,780.6132,20.9078,39.645245,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:40,787.2124,20.91775,39.709988,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:45,750.9168,20.91775,39.700739,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:50,775.6638,20.9078,39.682241,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 08:55,786.3875,20.9277,39.69149,1,1,0,0,1,0,0,1,16,8,2,0,0
31-01-23 09:00,795.4614,20.91775,39.682241,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:05,792.9867,20.93765,39.719237,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:10,774.8389,20.95755,39.709988,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:15,750.9168,20.9476,39.719237,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:20,,,,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:25,755.8662,20.93765,39.682241,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:30,781.4381,20.97745,39.709988,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:35,772.3642,20.9675,39.719237,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:40,766.5899,20.9874,39.802478,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:45,759.1658,20.97745,39.709988,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:50,759.1658,20.99735,39.756233,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 09:55,780.6132,20.99735,39.78398,1,1,0,0,1,0,0,1,16,9,2,0,0
31-01-23 10:00,778.9634,21.01725,39.802478,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:05,762.4654,21.0073,39.848723,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:10,773.1891,21.0272,39.867221,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:15,773.1891,21.05705,39.867221,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:20,,,,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:25,752.5666,21.05705,39.987458,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:30,793.8116,21.05705,39.885719,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:35,803.7104,21.07695,39.894968,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:40,793.8116,21.067,39.913466,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:45,787.2124,21.0869,39.87647,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:50,775.6638,21.09685,39.848723,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 10:55,780.6132,21.1068,39.756233,1,1,0,0,1,0,0,1,16,10,2,0,0
31-01-23 11:00,777.3136,21.0869,39.765482,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:05,769.0646,21.1068,39.811727,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:10,794.6365,21.1267,39.830225,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:15,763.2903,21.1267,39.857972,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:20,,,,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:25,775.6638,21.1466,39.87647,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:30,790.512,21.1665,39.848723,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:35,800.4108,21.15655,39.802478,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:40,768.2397,21.17645,39.820976,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:45,774.014,21.1665,39.839474,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:50,778.1385,21.17645,39.848723,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 11:55,744.3176,21.19635,39.839474,1,1,0,0,1,0,0,1,16,11,2,0,0
31-01-23 12:00,788.0373,21.2063,39.885719,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:05,780.6132,21.2063,39.87647,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:10,774.014,21.1665,39.820976,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:15,791.3369,21.1665,39.904217,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:20,,,,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:25,778.9634,21.2063,39.978209,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:30,797.1112,21.2262,40.218683,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:35,822.6831,21.23615,40.43141,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:40,811.9594,21.21625,40.560896,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:45,828.4574,21.2262,40.597892,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:50,830.9321,21.2262,40.690382,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 12:55,847.4301,21.2063,40.727378,1,1,0,0,1,0,0,1,16,12,2,0,0
31-01-23 13:00,830.1072,21.19635,40.736627,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:05,834.2317,21.2063,40.699631,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:10,831.757,21.19635,40.681133,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:15,799.5859,21.1864,40.607141,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:20,,,,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:25,770.7144,21.2262,40.542398,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:30,758.3409,21.2262,40.5239,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:35,786.3875,21.19635,40.505402,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:40,766.5899,21.19635,40.440659,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:45,760.8156,21.2063,40.422161,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:50,770.7144,21.19635,40.412912,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 13:55,752.5666,21.1665,40.422161,1,1,0,0,1,0,0,1,16,13,2,0,0
31-01-23 14:00,741.018,21.15655,40.366667,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:05,714.6212,21.17645,40.301924,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:10,754.2164,21.17645,40.320422,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:15,722.8702,21.1466,40.320422,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:20,,,,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:25,735.2437,21.1665,40.412912,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:30,745.9674,21.15655,40.477655,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:35,715.4461,21.1466,40.560896,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:40,661.8276,21.11675,40.274177,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:45,703.8975,21.07695,40.348169,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:50,671.7264,21.0869,40.403663,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 14:55,688.2244,21.07695,40.459157,1,1,0,0,1,0,0,1,16,14,2,0,0
31-01-23 15:00,679.1505,21.07695,40.542398,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:05,693.9987,21.07695,40.570145,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:10,708.8469,21.0869,40.634888,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:15,708.8469,21.0869,40.718129,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:20,,,,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:25,706.3722,21.11675,40.829117,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:30,717.9208,21.11675,40.819868,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:35,717.9208,21.11675,40.875362,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:40,743.4927,21.0869,40.884611,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:45,735.2437,21.09685,40.866113,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:50,748.4421,21.11675,40.875362,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 15:55,739.3682,21.0869,40.884611,1,1,0,0,1,0,0,1,16,15,2,0,0
31-01-23 16:00,749.267,21.07695,40.89386,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:05,716.271,21.0869,40.958603,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:10,735.2437,21.09685,40.958603,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:15,733.5939,21.0869,40.958603,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:20,,,,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:25,730.2943,21.1267,41.023346,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:30,728.6445,21.1068,41.115836,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:35,772.3642,21.1068,41.097338,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:40,766.5899,21.05705,41.134334,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:45,742.6678,21.01725,41.097338,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:50,739.3682,21.0073,41.088089,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 16:55,750.0919,20.93765,41.097338,1,1,0,0,1,0,0,1,16,16,2,0,0
31-01-23 17:00,723.6951,20.91775,41.115836,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:05,742.6678,20.87795,41.097338,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:10,718.7457,20.8879,41.106587,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:15,714.6212,20.868,41.088089,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:20,,,,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:25,689.0493,20.85805,41.07884,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:30,713.7963,20.85805,41.069591,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:35,685.7497,20.8282,41.060342,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:40,700.5979,20.8282,41.069591,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:45,698.1232,20.83815,41.162081,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:50,718.7457,20.8282,41.162081,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 17:55,731.1192,20.81825,41.134334,1,1,0,0,1,0,0,1,16,17,2,0,0
31-01-23 18:00,712.9714,20.81825,41.17133,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:05,700.5979,20.77845,41.162081,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:10,700.5979,20.77845,41.143583,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:15,684.0999,20.7685,41.152832,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:20,,,,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:25,675.8509,20.7685,41.106587,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:30,678.3256,20.7685,41.115836,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:35,661.0027,20.75855,41.106587,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:40,647.8043,20.7685,41.106587,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:45,679.9754,20.75855,41.106587,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:50,656.0533,20.71875,41.125085,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 18:55,634.6059,20.73865,41.143583,1,1,0,0,1,0,0,1,16,18,2,0,0
31-01-23 19:00,655.2284,20.7486,41.180579,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:05,655.2284,20.7287,41.180579,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:10,663.4774,20.7088,41.189828,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:15,631.3063,20.7088,41.199077,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:20,,,,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:25,638.7304,20.7486,41.189828,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:30,641.2051,20.69885,41.17133,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:35,642.8549,20.71875,41.189828,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:40,651.9288,20.7088,41.254571,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:45,636.2557,20.69885,41.217575,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:50,653.5786,20.67895,41.273069,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 19:55,645.3296,20.6889,41.254571,1,1,0,0,1,0,0,1,16,19,2,0,0
31-01-23 20:00,639.5553,20.6889,41.300816,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:05,623.0573,20.67895,41.300816,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:10,623.0573,20.65905,41.26382,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:15,613.9834,20.65905,41.319314,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:20,,,,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:25,600.785,20.67895,41.310065,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:30,620.5826,20.669,41.26382,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:35,628.8316,20.65905,41.300816,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:40,627.1818,20.6491,41.337812,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:45,592.536,20.65905,41.365559,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:50,596.6605,20.65905,41.374808,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 20:55,599.9601,20.6491,41.402555,1,1,0,0,1,0,0,1,16,20,2,0,0
31-01-23 21:00,605.7344,20.6292,41.402555,1,1,0,0,1,0,0,1,16,21,2,0,0
31-01-23 21:05,621.4075,20.61925,41.35631,1,1,0,0,1,0,0,1,16,21,2,0,0
31-01-23 21:10,623.0573,20.6093,41.430302,1,1,0,0,1,0,0,1,16,21,2,0,0
31-01-23 21:15,607.3842,20.61925,41.439551,1,1,0,0,1,0,0,1,16,21,2,0,0
